original_index,repo,category,keyword,comment,file_path,is_genuine_satd,debt_category,severity,severity_reason,is_new_category,new_category_name,ml_pipeline_stage,model_used,classified_at
143,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:28.136530
144,,Deep Learning,NOQA,,test/test_cuda.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:31.896787
145,,Deep Learning,NOQA,,test/test_cuda.py,True,Code Debt,2,Ignoring linter warnings may lead to inconsistent code quality,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:35.998866
146,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:39.726085
147,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:43.603367
148,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:47.346761
149,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:51.088201
150,,Deep Learning,BUG,,test/test_cuda.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:54.842728
151,,Deep Learning,BUG,,test/test_cuda.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:03:58.692839
152,,Deep Learning,BUG,,test/test_cuda.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:02.447570
153,,Deep Learning,BUG,,test/test_cuda.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:06.237430
154,,Deep Learning,TEMP,,test/test_cuda.py,True,Test Debt,3,Temporary workaround in test code may lead to unexpected behavior,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:09.988313
155,,Deep Learning,TODO,,test/test_cuda.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue or incomplete functionality.,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:13.791556
156,,Deep Learning,TODO,,test/test_cuda.py,True,Test Debt,3,Potential test failure due to TODO comment,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:17.613319
157,,Deep Learning,NOQA,,test/test_cuda.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:21.385315
158,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:25.128874
159,,Deep Learning,TEMP,,test/test_cuda.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:28.886993
160,,Deep Learning,TODO,,test/test_cuda.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:32.980023
161,,Deep Learning,TEMP,,test/test_cuda.py,True,Code Debt,3,Temporary solution or workaround in the code,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:36.738550
162,,Deep Learning,NOQA,,test/test_cuda_expandable_segments.py,True,Code Debt,2,The presence of the NOQA keyword may indicate a code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:40.589824
163,,Deep Learning,NOQA,,test/test_cuda_graph_annotations.py,True,Code Debt,2,Ignoring potential code style issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:44.420305
164,,Deep Learning,TEMP,,test/test_cuda_multigpu.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:48.235967
165,,Deep Learning,TEMP,,test/test_cuda_multigpu.py,True,Test Debt,3,Temporary workaround in test code may lead to unexpected behavior,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:52.150234
166,,Deep Learning,NOQA,,test/test_cuda_multigpu.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:55.891811
167,,Deep Learning,TODO,,docs/conf.py,True,Documentation Debt,3,Potential documentation issues may impact understanding of the project,False,,General,llama-3.1-8b-instant,2026-05-09T05:04:59.640310
168,,Deep Learning,TODO,,docs/conf_sphinx_patch.py,True,Documentation Debt,3,Incomplete documentation may lead to confusion and errors.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:03.470455
169,,Deep Learning,TODO,,docs_nnx/conf.py,True,Documentation Debt,3,The presence of a TODO comment in a configuration file indicates a need for documentation or clarification.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:07.253566
170,,Deep Learning,TODO,,docs_nnx/conf.py,True,Documentation Debt,3,The presence of a TODO comment in a configuration file indicates a need for documentation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:12.450015
171,,Deep Learning,TODO,,docs_nnx/conf_sphinx_patch.py,True,Documentation Debt,3,The presence of a TODO comment in a documentation file indicates a need for clarification or improvement.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:15.227069
172,,Deep Learning,TODO,,flax/configurations.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:19.097098
173,,Deep Learning,TEMP,,flax/errors.py,True,Code Debt,3,Temporary error handling is not properly refactored,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:22.904540
174,,Deep Learning,TEMP,,flax/errors.py,True,Code Debt,3,Temporary fix or workaround in production code,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:26.757745
175,,Deep Learning,TODO,,flax/errors.py,True,Code Debt,3,The presence of a TODO comment in the code indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:30.524829
176,,Deep Learning,TODO,,flax/errors.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue that needs to be addressed.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:34.279522
177,,Deep Learning,TODO,,flax/jax_utils.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue or incomplete implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:39.259951
178,,Deep Learning,TODO,,flax/serialization.py,True,Code Debt,3,The presence of a TODO comment indicates a potential issue with the code's implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:42.999219
179,,Deep Learning,TODO,,flax/serialization.py,True,Code Debt,3,The presence of a TODO comment in a code file indicates a potential issue or incomplete implementation.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:46.747512
180,,Deep Learning,TODO,,tests/flaxlib_test.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue with test coverage or test logic.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:50.611358
181,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of TEMP keyword suggests a temporary or workaround solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:54.321845
182,,Deep Learning,TEMP,,tests/io_test.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:05:58.154696
183,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests potential for code duplication or complexity,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:01.897027
184,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests potential code duplication or inefficient implementation,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:05.729289
185,,Deep Learning,TEMP,,tests/io_test.py,True,Test Debt,3,Temporary variable used in test file,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:09.594531
186,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:13.349943
187,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Temporary variable or function name suggests potential for refactoring or improvement,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:17.233539
188,,Deep Learning,TEMP,,tests/io_test.py,True,Inadequate Testing Debt,3,Temporary solution or workaround detected in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:20.982866
189,,Deep Learning,TEMP,,tests/io_test.py,True,Test Debt,3,Temporary solution or workaround in test code,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:24.809233
190,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests potential code smell or refactoring opportunity,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:28.561805
191,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary variables or flags in code,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:32.462393
192,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:36.308174
193,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of TEMP keyword may indicate a temporary or workaround solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:40.071697
194,,Deep Learning,TEMP,,tests/io_test.py,True,Inadequate Testing Debt,3,"Use of TEMP keyword suggests a temporary or workaround solution in a test file, indicating inadequate testing",False,,General,llama-3.1-8b-instant,2026-05-09T05:06:43.830390
195,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of TEMP keyword suggests a temporary or workaround solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:47.665393
196,,Deep Learning,TEMP,,tests/io_test.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:51.523169
197,,Deep Learning,BUG,,tests/pickle_test.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:55.429762
198,,Deep Learning,TODO,,tests/struct_test.py,True,Test Debt,3,The presence of a TODO comment in a test file indicates a potential issue with testing.,False,,General,llama-3.1-8b-instant,2026-05-09T05:06:59.319211
199,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:03.168135
200,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:07.001166
201,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:10.928807
202,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:13.817310
203,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:17.657553
204,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:21.489906
205,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:25.233148
206,,Deep Learning,TODO,,tests/test_accelerator.py,True,Code Debt,3,The presence of a TODO comment in a test file indicates a potential issue with the code itself.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:28.991025
207,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:32.804053
208,,Deep Learning,TEMP,,tests/test_accelerator.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:36.588552
209,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of TEMP keyword suggests temporary or workaround code,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:40.298070
210,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of TEMP keyword suggests temporary or workaround code,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:44.148911
211,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:47.967900
212,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:51.884815
213,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:55.790537
214,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of temporary keyword suggests a workaround or quick fix in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:07:59.631112
215,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of TEMP keyword suggests a temporary or workaround solution in the code.,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:03.515965
216,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Use of TEMP keyword suggests temporary or workaround code,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:07.477553
217,,Deep Learning,TEMP,,tests/test_big_modeling.py,True,Code Debt,3,Temporary workaround or hack in the codebase,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:11.298834
218,,Deep Learning,NOQA,,tests/test_big_modeling.py,True,Code Debt,2,The presence of NOQA suggests a potential code debt related to code style or formatting.,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:15.146751
219,,Deep Learning,NOQA,,tests/test_big_modeling.py,True,Code Debt,2,Ignoring potential linting issues with NOQA,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:18.932838
220,,Deep Learning,BUG,,tests/test_big_modeling.py,True,Defect Debt,3,The presence of the keyword 'BUG' in the comment indicates a defect.,False,,General,llama-3.1-8b-instant,2026-05-09T05:08:22.700495
